Source, Target
4764967337,704847016573022209
65076147,2358707430
65076147,235793673
65076147,71584556
65076147,27639578
65076147,90114686
55150862,14957147
58808978,14377605
1922383902,41634520
1922383902,50769180
46970523,232268199
2208581809,17358750
27751774,73491087
19593572,342803091
4106113479,60919240
25947920,4236806414
34744730,358545917
34744730,108465379
4211322089,216776631
44873077,1093090866
22796324,25073877
21902251,138182116
21902251,56413858
386853089,1339835893
158659795,18583722
4758365113,138141495
4758365113,15824288
3261134413,226893741
20100423,2216388822
20100423,82939583
20100423,223574380
4091750933,3813704779
272137377,1339835893
272137377,125453969
17100556,18124737
243267866,15446551
243267866,45260988
32058824,41634520
62349227,25073877
14377872,348247987
24787367,232268199
2990789335,25073877
1107642854,3141672447
727321416,15513604
727321416,25073877
727321416,41634520
23534104,74452760
54382606,588640557
248814489,25073877
248814489,14677919
248814489,759251
248814489,11134252
393493266,409486555
126223865,2836421
126223865,16129920
345461364,902200087
3005802411,3005802411
50648768,2384335244
281318217,462109177
281318217,2467791
21542518,16043308
743144036828127232,14511951
16847940,970207298
312165533,115979444
2432096187,25073877
51029451,970207298
51029451,1093090866
3191438001,39344374
4483376954,1536791610
33802342,15224867
33802342,227837742
96876784,1536791610
96876784,813286
96876784,939091
1267041030,21277835
389222809,2313819924
23648532,23482952
16719435,15675138
559026650,702147673651027968
559026650,2991519761
465701566,274482494
15963425,14185317
1955187745,972651
64713617,216776631
2231222559,25073877
2231222559,3271255423
542930010,1330457336
269133026,1536791610
43643203,25073877
43643203,1339835893
43643203,43638469
57685967,25073877
120973245,16442379
120973245,5741722
24787367,3342909449
35313089,31239408
23737735,115979444
23737735,14377605
23737735,970207298
23737735,603025587
23737735,17629860
2555397734,271725689
281306921,1339835893
3317106261,25073877
3317106261,759251
3317106261,1367531
18286742,526635324
1537445797,22690358
1537445797,115979444
1537445797,76027332
1119760256,14377605
38218247,15923226
38218247,1536791610
38218247,1339835893
38218247,20479813
2494211736,282695161
2494211736,537904539
2494211736,319732660
18520510,14377605
97499909,16589206
16645833,216776631
3750071,1339835893
9953462,1014682560
9953462,29458079
9953462,25073877
111382943,759251
67532267,4281574153
67532267,582897918
67532267,1339835893
38298391,357606935
38298391,813286
985388100,23536041
14463995,43638469
193122636,246481013
16645833,216776631
24408224,216776631
24408224,1339835893
21902251,26487169
21902251,389512058
21902251,1023199591
21902251,56413858
480900509,480900509
29237757,3417821632
37357729,1367531
210961880,325830217
16618242,275241710
16618242,143947826
1260671862,1140648348
1260671862,1536791610
1260671862,18227519
1260671862,50325797
1260671862,633794939
1260671862,14529929
4353841283,14293310
250809832,181231775
1969122456,1339835893
1969122456,25073877
117535576,20733972
239314039,14377605
15288582,29442313
45770660,1536791610
45770660,813286
298602588,16589206
720054910184787968,11134252
720054910184787968,25073877
720054910184787968,250573924
2208581809,17358750
260559365,2836421
260559365,254117355
260559365,1536791610
24870244,8839632
24870244,2836421
24870244,22411875
24870244,1020058453
70477603,769702230
70477603,1339835893
99532356,2490585386
99532356,188793260
99532356,216776631
99532356,49698134
99532356,238259855
519253305,245424983
716714540763783168,15164565
132532064,970207298
34978859,172858784
34978859,18916432
34978859,18812572
18597273,1339835893
246306117,233368344
2702734410,21885631
27481883,282787530
157510710,787373558
374386768,1536791610
374386768,1339835893
374386768,25985333
374386768,13850422
409504337,232268199
409504337,1339835893
2381098820,14377605
2381098820,1603787905
2381098820,3678591
2381098820,16199471
2381098820,18447577
2381098820,189051924
2381098820,199019456
2381098820,2530071
2381098820,9323332
2381098820,625298957
2381098820,1741728181
2381098820,1809651
2381098820,56204423
2381098820,6142802
105366463,19222164
2607016764,17174309
19486939,1339835893
272137377,172858784
2937520748,15256841
2350966291,1339835893
1172913636,1536791610
1172913636,325830217
1172913636,172858784
1172913636,16581604
16545084,15764644
16545084,50690628
2896734580,732971898338988032
2896734580,312755256
22690358,14529929
22081845,1339835893
22081845,813286
22081845,529648439
22081845,14335435
90478926,24840770
16847940,970207298
27092690,357606935
790546093,14669951
790546093,140641561
781491312,25073877
781491312,357606935
500282645,1339835893
25056383,25073877
114552552,22975495
14766159,1526327946
14766159,16423150
408741796,230035576
115681686,759251
115681686,1367531
115681686,26585095
115681686,28785486
115681686,97739866
115681686,1536791610
115681686,1339835893
93288759,65036477
93288759,1339835893
93288759,18139456
93288759,7429102
93288759,1339835893
38374300,15824288
35201390,14173315
35201390,2535377622
35201390,27187343
35201390,3734155633
2810009016,14529929
2810009016,759251
139664104,2870720261
281536519,15675138
128290790,59806641
128290790,1339835893
17631124,46569104
17631124,15675138
22426665,25073877
54561501,582897918
2873589787,16589206
2873589787,368621253
104956728,342887079
838919971,25073877
838919971,529648439
1961931114,13850422
1961931114,1339835893
1364864402,58520492
2723153944,25073877
15688861,16589206
552318570,2836421
552318570,1536791610
29781673,17041374
361118382,319095445
426216989,2978837542
2188359224,75052205
2188359224,29620439
53411158,1339835893
53411158,29442313
109117440,1339835893
181724560,60919240
269798459,25073877
49248817,18083420
913193750,29442313
913193750,1339835893
1536603030,14377605
322295825,14185317
322295825,30364057
322295825,7334402
167677411,357606935
139664104,2981597687
139664104,247035633
139664104,232493052
2502976345,1339835893
15176091,1339835893
23737735,21844854
23737735,17546958
23737735,69773058
64622216,251000898
64622216,16581604
64622216,1339835893
2300551194,457984599
21618077,108471631
58601435,409486555
58601435,1339835893
32920313,242618658
32920313,1536791610
32920313,1339835893
99532356,111216929
99532356,216776631
700182303255859200,1994321
799426280,22677427
139664104,282312004
81587896,111216929
139664104,1939174832
1673909227,30364057
144962445,25073877
22829414,2836421
62915298,328878936
23981642,30364057
262191172,757303975
67532267,14185317
44197065,1339835893
104837596,18809624
3237109164,14185317
32920313,22297787
46531253,1068782390
799025100,14185317
799025100,1339835893
483360857,14792049
139664104,288475519
1969639849,2205499644
802812852,20713061
802812852,802812852
195626802,757303975
15144072,1330457336
23094659,14185317
1426572684,1093090866
60193586,30364057
18220818,1339835893
46166033,14185317
46166033,8370082
46166033,15456551
38097734,18178758
139664104,71584556
32922642,757303975
32922642,1339835893
262703870,20322929
262703870,3004231
139664104,755009140334944260
139664104,387959362
2771406515,115979444
23558652,29417304
15386175,12449542
2798574247,757303975
458542982,421575263
707435334502584321,715405657
399011855,293800074
399011855,44075260
399011855,429227921
399011855,98992586
399011855,1013374544
399011855,113364160
399011855,1558510549
399011855,3315857417
34491026,342803375
1232827074,1093090866
201814589,29442313
169079893,757303975
257163755,972651
111238534,1017637447
340203632,409486555
1616412366,8370082
3424861420,741596541824172033
2457624240,759251
2457624240,26585095
2457624240,60919240
38519201,58495096
38519201,14887893
38519201,8795772
15675318,121489431
17384343,1339835893
17384343,19665244
2357389664,409486555
491514537,30364057
345811861,30364057
3000497104,1536791610
3000497104,1603419038
2463303265,30364057
345548735,30364057
65481321,30364057
1075939369,759251
2492081850,970207298
2492081850,29442313
2492081850,409486555
705158634058162177,33530012
705158634058162177,287860543
705158634058162177,161319475
705158634058162177,351065668
47175726,759251
118934371,30814166
543936018,1536791610
718957124,3990577513
718957124,759251
718957124,2836421
718957124,1367531
112198719,1192824008
35011857,15122826
19853867,25073877
253765655,21447363
272762210,33530012
742828749448564736,711188856943411200
17501295,1339835893
17501295,702147673651027968
1077296305,14943778
17979805,193365375
2211860389,1367531
2211860389,15808765
2211860389,1339835893
2211860389,29442313
2211860389,25073877
959373139,25073877
3385187872,14377605
3385187872,759251
3385187872,702147673651027968
3385187872,1536791610
3385187872,2361650234
32920313,746175937
21329246,409486555
12197742,115979444
3533951595,104914594
856772454,16737566
856772454,25067168
19324685,73491087
4328211374,17203795
4328211374,14676022
4328211374,14377605
19879024,18829123
1648557494,216776631
1468333339,188793260
1468333339,2836421
14786523,107820427
3234554156,76615939
3234554156,4463144714
3234554156,119691332
30037607,316580588
30037607,396704627
30037607,11134252
628601661,69570047
628601661,1179195619
452578955,18916432
452578955,11134252
829648500,1330457336
34001268,9300262
874192525,25073877
874192525,1367531
44320262,1536791610
334778854,2400284491
334778854,30911201
1877106120,3813704779
185637973,30364057
251833920,1339835893
251833920,1059273780
1948343803,52070270
31505982,16358930
23737735,1339835893
23737735,16727535
23737735,17629860
214682415,1093090866
66933315,216776631
48459797,94418344
41491030,1339835893
15379196,1339835893
144907880,757303975
144907880,1339835893
762151088,99402071
38519201,5741722
11898372,334230117
35921248,1093090866
31479090,4320996201
31479090,1339835893
31479090,1330457336
31479090,17980523
31479090,3269091415
31479090,3068811118
31479090,3081659314
31479090,3065967867
10460222,266830495
10460222,1168959840
10460222,137176907
10460222,213291472
20236381,1339835893
20236381,25073877
31479090,3071251042
31479090,3065753301
31479090,3056142064
31479090,707239740811124736
31479090,4895287987
31479090,4320996201
31479090,3154508072
31479090,19701628
3062746449,233257478
2773673031,18118098
2773673031,1339835893
1068324931,1375289149
1068324931,2836421
21263911,14377605
64928390,344870222
46970523,14185317
405124499,72198806
47713467,28508613
47713467,21265120
2996354597,4385111794
2996354597,2606546719
253607208,1707321486
253607208,106182754
24891727,1339835893
24891727,29442313
860777012,409486555
4470633014,711188856943411200
83392159,759251
742323293223407616,110445334
742323293223407616,25073877
23468150,726798707597910016
23468150,2272092822
23468150,12
212647359,1093090866
212647359,1339835893
2828041280,8370082
2828041280,14192609
2828041280,1242139094
31479090,3293118434
31479090,17629860
31479090,211635204
31479090,349137313
31479090,343452680
31479090,347505959
31479090,351157948
31479090,394797701
31479090,347505959
31479090,351157948
4470633014,813286
4470633014,939091
4470633014,1536791610
4470633014,30313925
4470633014,14377605
4470633014,73238146
4470633014,43963249
36338107,853759952
3381043833,2746979823
3381043833,3411140663
72360510,1339835893
3835006695,24258355
3835006695,2949261587
94777592,1339835893
432067405,409486555
31479090,26585095
151203700,409486555
31191000,409486555
20092071,1339835893
20092071,25073877
165791468,38254095
1604141960,29442313
1604141960,3141672447
1604141960,759251
2350626350,2836941830
704154252998914048,313038011
704154252998914048,358545917
2582736318,1339835893
94575481,1093090866
3041890249,25073877
31479090,47253057
31479090,3364589120
31479090,26585095
26841370,30364057
37076264,65137552
37076264,169330397
37076264,296435885
37076264,180503626
324228541,133880286
968242508,246639380
2361858398,50011708
55145066,409486555
24774101,16457400
24774101,25073877
4470633014,1339835893
4470633014,14377605
4470633014,115979444
4470633014,73238146
4470633014,43963249
381502538,409486555
22879254,7428362
19776539,23022687
1686369542,15675138
1686369542,633797941
23593890,2863488598
216199799,8370082
2492430000,757303975
17934812,376502929
168506048,137794015
979237154,14377605
31479090,4320996201
31479090,1339835893
31479090,17980523
31479090,1330457336
31479090,3269091415
31479090,3068811118
31479090,3081659314
31479090,3047938510
48080864,263879706
48080864,14588077
46970523,21447363
748911394121084928,22162854
1242571537,14345812
442283784,359601344
442283784,322043132
442283784,553020017
442283784,54988586
25674486,16302354
24891727,1339835893
24891727,1140648348
408816873,1339835893
408816873,2951538370
189728052,4745253913
189728052,129235890
189728052,703335647398920192
